part_number,manufacturer,family,description,component_type,target_file,verified_url
74406042047,Wurth Elektronik,WE-LQFS,WE-LQFS SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406042047.pdf
74406042068,Wurth Elektronik,WE-LQFS,WE-LQFS SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406042068.pdf
74406042100,Wurth Elektronik,WE-LQFS,WE-LQFS SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406042100.pdf
74406042220,Wurth Elektronik,WE-LQFS,WE-LQFS SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406042220.pdf
74406042330,Wurth Elektronik,WE-LQFS,WE-LQFS SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406042330.pdf
74406042470,Wurth Elektronik,WE-LQFS,WE-LQFS SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406042470.pdf
74406042101,Wurth Elektronik,WE-LQFS,WE-LQFS SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406042101.pdf
74406043012,Wurth Elektronik,WE-LQFS,WE-LQFS SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406043012.pdf
74406043027,Wurth Elektronik,WE-LQFS,WE-LQFS SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406043027.pdf
74406043047,Wurth Elektronik,WE-LQFS,WE-LQFS SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406043047.pdf
74406043068,Wurth Elektronik,WE-LQFS,WE-LQFS SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406043068.pdf
74406043100,Wurth Elektronik,WE-LQFS,WE-LQFS SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406043100.pdf
74406043220,Wurth Elektronik,WE-LQFS,WE-LQFS SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406043220.pdf
74406043330,Wurth Elektronik,WE-LQFS,WE-LQFS SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406043330.pdf
74406043470,Wurth Elektronik,WE-LQFS,WE-LQFS SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406043470.pdf
74406043101,Wurth Elektronik,WE-LQFS,WE-LQFS SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406043101.pdf
74406043221,Wurth Elektronik,WE-LQFS,WE-LQFS SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406043221.pdf
74406043331,Wurth Elektronik,WE-LQFS,WE-LQFS SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406043331.pdf
74406043471,Wurth Elektronik,WE-LQFS,WE-LQFS SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74406043471.pdf
74479262147,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479262147.pdf
74479262210,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479262210.pdf
74479275147,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479275147.pdf
74479275210,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479275210.pdf
74479275222,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479275222.pdf
74479276124,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479276124.pdf
74479276147,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479276147.pdf
74479276168,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479276168.pdf
74479276210,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479276210.pdf
74479276222,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479276222.pdf
74479287147,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479287147.pdf
74479287210,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479287210.pdf
74479287222,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479287222.pdf
74479288147,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479288147.pdf
74479288210,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479288210.pdf
74479288222,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479288222.pdf
74479298147,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479298147.pdf
74479298210,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479298210.pdf
74479298222,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479298222.pdf
74479299147,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479299147.pdf
74479299210,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479299210.pdf
74479299222,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479299222.pdf
74404052075,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404052075.pdf
74404043010A,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404043010A.pdf
74404043022A,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404043022A.pdf
74404043033A,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404043033A.pdf
74404043047A,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404043047A.pdf
74404043100A,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404043100A.pdf
74404043150A,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404043150A.pdf
74404043220A,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404043220A.pdf
74404043330A,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404043330A.pdf
74404043470A,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404043470A.pdf
74404043101A,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404043101A.pdf
74404043151A,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404043151A.pdf
74404043221A,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404043221A.pdf
74485542680,Wurth Elektronik,WE-CFWI,WE-CFWI Coupled Flatwire Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74485542680.pdf
74485542820,Wurth Elektronik,WE-CFWI,WE-CFWI Coupled Flatwire Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74485542820.pdf
74485542101,Wurth Elektronik,WE-CFWI,WE-CFWI Coupled Flatwire Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74485542101.pdf
74479290125,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479290125.pdf
74404043471A,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404043471A.pdf
74479288215,Wurth Elektronik,WE-PMI,WE-PMCI Power Molded Chip Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74479288215.pdf
784787039,Wurth Elektronik,WE-PD,WE-PD2SA SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784787039.pdf
784787047,Wurth Elektronik,WE-PD,WE-PD2SA SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784787047.pdf
784787082,Wurth Elektronik,WE-PD,WE-PD2SA SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784787082.pdf
784787100,Wurth Elektronik,WE-PD,WE-PD2SA SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784787100.pdf
784787120,Wurth Elektronik,WE-PD,WE-PD2SA SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784787120.pdf
784787150,Wurth Elektronik,WE-PD,WE-PD2SA SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784787150.pdf
784787180,Wurth Elektronik,WE-PD,WE-PD2SA SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784787180.pdf
784787220,Wurth Elektronik,WE-PD,WE-PD2SA SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784787220.pdf
784787330,Wurth Elektronik,WE-PD,WE-PD2SA SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784787330.pdf
784787470,Wurth Elektronik,WE-PD,WE-PD2SA SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784787470.pdf
784787680,Wurth Elektronik,WE-PD,WE-PD2SA SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784787680.pdf
784787820,Wurth Elektronik,WE-PD,WE-PD2SA SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784787820.pdf
784787101,Wurth Elektronik,WE-PD,WE-PD2SA SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784787101.pdf
784787121,Wurth Elektronik,WE-PD,WE-PD2SA SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784787121.pdf
784787151,Wurth Elektronik,WE-PD,WE-PD2SA SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784787151.pdf
784787181,Wurth Elektronik,WE-PD,WE-PD2SA SMT Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784787181.pdf
74404086102,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404086102.pdf
74404086152,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404086152.pdf
74404086222,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404086222.pdf
74404086332,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404086332.pdf
74404086472,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404086472.pdf
74404086682,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404086682.pdf
74404086103,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404086103.pdf
744040200016,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/744040200016.pdf
744040200033,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/744040200033.pdf
744040200047,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/744040200047.pdf
744040200068,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/744040200068.pdf
74404020010,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404020010.pdf
74404020015,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404020015.pdf
74404020022,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404020022.pdf
74404020033,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404020033.pdf
74404020047,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404020047.pdf
74404020068,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404020068.pdf
74404020100,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404020100.pdf
74404064560,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404064560.pdf
74404024680,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404024680.pdf
74404032680,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404032680.pdf
74404032101,Wurth Elektronik,WE-LQS,WE-LQS SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74404032101.pdf
744050200047,Wurth Elektronik,WE-LQS,WE-LQSH SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/744050200047.pdf
74405020010,Wurth Elektronik,WE-LQS,WE-LQSH SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74405020010.pdf
74405020015,Wurth Elektronik,WE-LQS,WE-LQSH SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74405020015.pdf
74405020022,Wurth Elektronik,WE-LQS,WE-LQSH SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74405020022.pdf
74405020047,Wurth Elektronik,WE-LQS,WE-LQSH SMT Semi-Shielded Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74405020047.pdf
